author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Prime Life Development;developer;https://www.cian.ru/sale/flat/284307764/;Москва;sale;flat;10;30;3;82.84;367535;30446638;Нагатино-Садовники;Нагатинская;Нагатинская;1-й Нагатинский
Ташир;developer;https://www.cian.ru/sale/flat/272566534/;Москва;sale;flat;3;21;3;90.2;316200;28521240;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
Сити-XXI век;developer;https://www.cian.ru/sale/flat/279205819/;Москва;sale;flat;11;15;3;128.8;339147;43682138;Останкинский;проспект Мира;Алексеевская;Hill8
Основа;representative_developer;https://www.cian.ru/sale/flat/285084153/;Москва;sale;flat;12;13;3;191.3;383000;73267900;Замоскворечье;Большой Строченовский переулок;Павелецкая;Резиденции Замоскворечье
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/270992356/;Москва;sale;flat;9;22;3;147.0;1144118;168185380;Арбат;Малый Новопесковский переулок;Смоленская;Дом на Смоленской набережной
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/275032865/;Москва;sale;flat;5;25;3;100.0;550000;55000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
VESTADOM;real_estate_agent;https://www.cian.ru/sale/flat/274452976/;Москва;sale;flat;13;28;3;92.4;346320;32000000;Филевский парк;Береговой проезд;Фили;мой адрес На Береговом
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/272037700/;Москва;sale;flat;6;12;3;98.2;426171;41850000;Тверской;2-я Брестская;Маяковская;Резиденция Тверская
МССЗ;developer;https://www.cian.ru/sale/flat/258098310/;Москва;sale;flat;3;19;3;67.5;353814;23882512;Нагатинский затон;;Коломенская;Ривер Парк ЖК
Level Group;developer;https://www.cian.ru/sale/flat/284916284/;Москва;sale;flat;3;6;3;146.6;1509375;221274380;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
РосСтройИнвест;developer;https://www.cian.ru/sale/flat/280543689/;Москва;sale;flat;12;17;3;148.8;1159662;172557849;Пресненский;Звенигородское шоссе;Улица 1905 года;Дизайнерский дом Eleven
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/277195067/;Москва;sale;flat;5;8;3;81.0;580246;47000000;Пресненский;Никитский бульвар;Арбатская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/282983998/;Москва;sale;flat;14;41;3;91.0;747252;68000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
St Michael;developer;https://www.cian.ru/sale/flat/282823641/;Москва;sale;flat;6;21;3;67.63;322493;21810240;Хорошевский;Зорге;Зорге;Зорге 9
Абсолют Недвижимость;representative_developer;https://www.cian.ru/sale/flat/282561376/;Москва;sale;flat;23;23;3;58.8;245018;14407081;Некрасовка;Маресьева;Некрасовка;Квартал Некрасовка
ID 42425045;realtor;https://www.cian.ru/sale/flat/264090156/;Москва;sale;flat;13;28;3;92.4;346320;32000000;Филевский парк;Береговой проезд;Фили;мой адрес На Береговом
А101;developer;https://www.cian.ru/sale/flat/273873821/;Москва;sale;flat;17;30;3;67.0;216116;14479789;Южное Бутово;к2.3;Бунинская аллея;Южные Сады ЖК
КРОСТ;developer;https://www.cian.ru/sale/flat/276818646/;Москва;sale;flat;5;21;3;71.7;245000;17566500;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283754021/;Москва;sale;flat;24;41;3;82.6;623486;51500000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281520295/;Москва;sale;flat;6;41;3;84.0;481785;40470000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Level Group;developer;https://www.cian.ru/sale/flat/284916947/;Москва;sale;flat;6;19;3;71.0;507237;36013850;Академический;Профсоюзная;Академическая;Level Академическая
КРОСТ;developer;https://www.cian.ru/sale/flat/267884570/;Москва;sale;flat;6;19;3;83.3;351000;29238300;Щукино;Расплетина;Октябрьское поле;Театральный квартал
Level Group;developer;https://www.cian.ru/sale/flat/285007706/;Москва;sale;flat;3;21;3;68.3;395660;27023628;Басманный;Большая Почтовая;Электрозаводская;Level Бауманская
ID 76590;realtor;https://www.cian.ru/sale/flat/279312594/;Москва;sale;flat;6;8;3;218.0;1146788;250000000;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283265313/;Москва;sale;flat;2;37;3;95.7;532915;51000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Группа Эталон;developer;https://www.cian.ru/sale/flat/284273373/;Москва;sale;flat;35;39;3;93.9;410000;38499000;Раменки;Лобачевского;Аминьевская;Крылья
А101;developer;https://www.cian.ru/sale/flat/277903790/;Москва;sale;flat;2;16;3;62.5;179826;11239182;;;Бунинская аллея;
НеоСтрой;developer;https://www.cian.ru/sale/flat/267885087/;Москва;sale;flat;2;8;3;151.0;1487117;224554704;Красносельский;Костянский переулок;Сретенский бульвар;Клубный дом TURGENEV
Основа;developer;https://www.cian.ru/sale/flat/285081507/;Москва;sale;flat;2;29;3;56.8;295900;16807120;Черемушки;Наметкина;Новые Черёмушки;Nametkin Tower
СПЕЦСТРОЙ-1;developer;https://www.cian.ru/sale/flat/284739274/;Москва;sale;flat;4;13;3;87.83;515968;45317487;Дорогомилово;Поклонная;Кутузовская;Поклонная No. 7
ID 94618090;homeowner;https://www.cian.ru/sale/flat/284494410/;Москва;sale;flat;13;25;3;82.1;420219;34500000;Щукино;Берзарина;Октябрьское поле;Октябрьское поле
ID 486432;realtor;https://www.cian.ru/sale/flat/258366632/;Москва;sale;flat;22;30;3;80.0;297500;23800000;Южнопортовый;Волгоградский проспект;Волгоградский проспект;Метрополия
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/282750512/;Москва;sale;flat;2;8;3;71.9;206255;14829806;;;Ольховая;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/282742740/;Москва;sale;flat;2;14;3;73.3;179280;13141224;;;Ольховая;
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/280320929/;Москва;sale;flat;3;9;3;68.6;502915;34500000;Тверской;Тверская;Маяковская;
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/282790204/;Москва;sale;flat;10;24;3;78.8;633248;49900000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/281601753/;Москва;sale;flat;6;8;3;236.2;1058425;250000000;Хамовники;переулок Хилков;Кропоткинская;Парк Палас
ФСК;developer;https://www.cian.ru/sale/flat/277999905/;Москва;sale;flat;3;15;3;50.9;196530;10003397;;;Саларьево;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/280687690/;Москва;sale;flat;6;13;3;85.9;199029;17096592;;;Рассказовка;
Level Group;developer;https://www.cian.ru/sale/flat/284916920/;Москва;sale;flat;2;4;3;77.7;1772000;137684404;Хамовники;Саввинская набережная;Киевская;Саввинская 17 от Level
МИЦ;developer;https://www.cian.ru/sale/flat/284835849/;Москва;sale;flat;21;22;3;97.2;233371;22683758;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/278676686/;Москва;sale;flat;7;57;3;92.3;335861;31000000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Холдинг Эко-Тепло;real_estate_agent;https://www.cian.ru/sale/flat/283409477/;Москва;sale;flat;6;14;3;140.0;480000;67200000;Тверской;Чаянова;Новослободская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147768/;Москва;sale;flat;14;14;3;86.0;522093;44900000;Таганский;Сосинская;Пролетарская;На Симоновском
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281233004/;Москва;sale;flat;3;14;3;138.9;1700000;236130000;Хамовники;переулок 1-й Тружеников;Киевская;Brodsky
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/284181848/;Москва;sale;flat;6;14;3;156.5;2172523;340000000;Хамовники;переулок 1-й Тружеников;Киевская;Brodsky
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280510226/;Москва;sale;flat;15;44;3;103.9;692974;72000000;Раменки;Минская;Минская;Долина Сетунь
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280559162/;Москва;sale;flat;13;15;3;81.0;691358;56000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283961625/;Москва;sale;flat;30;34;3;69.9;429184;30000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283404755/;Москва;sale;flat;2;8;3;150.0;1166666;175000000;Якиманка;Софийская набережная;Третьяковская;Софийский
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281399274/;Москва;sale;flat;5;6;3;85.6;758177;64900000;Пресненский;Малая Бронная;Пушкинская;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/285138897/;Москва;sale;flat;2;19;3;99.0;595959;59000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
ID 88920087;homeowner;https://www.cian.ru/sale/flat/280684895/;Москва;sale;flat;3;9;3;70.2;712250;50000000;Пресненский;Мантулинская;Выставочная;City Park
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/270894022/;Москва;sale;flat;6;10;3;123.0;406422;49990000;Щукино;Маршала Рыбалко;Панфиловская;Маршал
САДОВЫЕ КВАРТАЛЫ. Офис продаж;real_estate_agent;https://www.cian.ru/sale/flat/280128400/;Москва;sale;flat;5;15;3;138.47;1011049;140000000;Хамовники;Усачева;Спортивная;Садовые кварталы
